269,2020-04-09,Tripura,0,0,1
270,2020-04-09,Uttarakhand,5,0,35
271,2020-04-09,Uttar Pradesh,31,4,410
272,2020-04-09,West Bengal,16,5,103
273,2020-04-10,Andhra Pradesh,7,6,363
274,2020-04-10,Andaman and Nicobar Islands,0,0,11
275,2020-04-10,Arunachal Pradesh,0,0,1
276,2020-04-10,Assam,0,0,29
277,2020-04-10,Bihar,0,1,60
278,2020-04-10,Chandigarh,7,0,18
279,2020-04-10,Chhattisgarh,9,0,10
280,2020-04-10,Delhi,25,13,898
281,2020-04-10,Goa,1,0,7
282,2020-04-10,Gujarat,26,17,241
283,2020-04-10,Haryana,29,3,169
284,2020-04-10,Himachal Pradesh,6,1,28
285,2020-04-10,Jammu and Kashmir,6,4,184
286,2020-04-10,Jharkhand,0,1,13
287,2020-04-10,Karnataka,30,6,197
288,2020-04-10,Kerala,96,2,357
289,2020-04-10,Ladakh,10,0,15
290,2020-04-10,Madhya Pradesh,0,16,259
291,2020-04-10,Maharashtra,125,97,1364
292,2020-04-10,Manipur,1,0,2
293,2020-04-10,Mizoram,0,0,1
294,2020-04-10,Odisha,2,1,44
295,2020-04-10,Puducherry,1,0,5
296,2020-04-10,Punjab,5,11,132
297,2020-04-10,Rajasthan,21,3,463
298,2020-04-10,Tamil Nadu,21,8,834
299,2020-04-10,Telangana,35,7,473
300,2020-04-10,Tripura,0,0,1
301,2020-04-10,Uttarakhand,5,0,35
302,2020-04-10,Uttar Pradesh,32,4,431
303,2020-04-10,West Bengal,16,5,116
304,2020-04-11,Andhra Pradesh,11,6,381
305,2020-04-11,Andaman and Nicobar Islands,0,0,11
306,2020-04-11,Arunachal Pradesh,0,0,1
307,2020-04-11,Assam,0,1,29
308,2020-04-11,Bihar,0,1,60
309,2020-04-11,Chandigarh,7,0,18
310,2020-04-11,Chhattisgarh,9,0,18
311,2020-04-11,Delhi,25,14,903
312,2020-04-11,Goa,1,0,7
313,2020-04-11,Gujarat,31,19,308
314,2020-04-11,Haryana,29,3,177
315,2020-04-11,Himachal Pradesh,6,1,28
316,2020-04-11,Jammu and Kashmir,6,4,207
317,2020-04-11,Jharkhand,0,1,17
318,2020-04-11,Karnataka,37,6,214
319,2020-04-11,Kerala,123,2,364
320,2020-04-11,Ladakh,10,0,15
321,2020-04-11,Madhya Pradesh,0,33,443
322,2020-04-11,Maharashtra,188,110,1574
323,2020-04-11,Manipur,1,0,2
324,2020-04-11,Mizoram,0,0,1
325,2020-04-11,Odisha,2,1,48
326,2020-04-11,Puducherry,1,0,7
327,2020-04-11,Punjab,5,11,132
328,2020-04-11,Rajasthan,21,3,553
329,2020-04-11,Tamil Nadu,44,8,911
330,2020-04-11,Telangana,43,9,504
331,2020-04-11,Tripura,0,0,2
332,2020-04-11,Uttarakhand,5,0,35
333,2020-04-11,Uttar Pradesh,32,4,433
334,2020-04-11,West Bengal,16,5,126
335,2020-04-12,Andhra Pradesh,11,6,381
336,2020-04-12,Andaman and Nicobar Islands,10,0,11
337,2020-04-12,Arunachal Pradesh,0,0,1
338,2020-04-12,Assam,0,1,29
339,2020-04-12,Bihar,19,1,64
340,2020-04-12,Chandigarh,7,0,19
341,2020-04-12,Chhattisgarh,10,0,25
342,2020-04-12,Delhi,25,19,1069
343,2020-04-12,Goa,5,0,7
344,2020-04-12,Gujarat,44,22,432
345,2020-04-12,Haryana,29,3,185
346,2020-04-12,Himachal Pradesh,6,1,32
347,2020-04-12,Jammu and Kashmir,6,4,224
348,2020-04-12,Jharkhand,0,1,17
349,2020-04-12,Karnataka,37,6,226
350,2020-04-12,Kerala,142,2,374
351,2020-04-12,Ladakh,10,0,15
352,2020-04-12,Madhya Pradesh,0,36,564
353,2020-04-12,Maharashtra,208,127,1761
354,2020-04-12,Manipur,1,0,2
355,2020-04-12,Mizoram,0,0,1
356,2020-04-12,Odisha,12,1,54
357,2020-04-12,Puducherry,1,0,7
358,2020-04-12,Punjab,5,11,151
359,2020-04-12,Rajasthan,21,3,700
360,2020-04-12,Tamil Nadu,44,10,969
361,2020-04-12,Telangana,43,9,504
362,2020-04-12,Tripura,0,0,2
363,2020-04-12,Uttarakhand,5,0,35
364,2020-04-12,Uttar Pradesh,45,5,452
365,2020-04-12,West Bengal,19,5,134
366,2020-04-13,Andhra Pradesh,11,7,432
367,2020-04-13,Andaman and Nicobar Islands,10,0,11
368,2020-04-13,Arunachal Pradesh,0,0,1
369,2020-04-13,Assam,0,1,31
370,2020-04-13,Bihar,26,1,64
371,2020-04-13,Chandigarh,7,0,21
372,2020-04-13,Chhattisgarh,10,0,31
373,2020-04-13,Delhi,27,24,1154
374,2020-04-13,Goa,5,0,7
375,2020-04-13,Gujarat,47,26,539
376,2020-04-13,Haryana,29,3,185
377,2020-04-13,Himachal Pradesh,13,1,32
378,2020-04-13,Jammu and Kashmir,6,4,245
379,2020-04-13,Jharkhand,0,2,19
380,2020-04-13,Karnataka,59,6,247
381,2020-04-13,Kerala,179,3,376
382,2020-04-13,Ladakh,10,0,15
383,2020-04-13,Madhya Pradesh,44,43,604
384,2020-04-13,Maharashtra,217,149,1985
